Make;Model;Year;Engine_Fuel_Type;Engine_HP;Engine_Cylinders;Transmission_Type;Driven_Wheels;Number_of_Doors;Vehicle_Size;Vehicle_Style;highway_L_100Km;city_L_100Km;Popularity;Price
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S60;s4_2013_up;regular_unleaded;s04_300_400;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S60_Cross_Country;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S70;s1_below_2005;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S70;s1_below_2005;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s1_below_10;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S70;s1_below_2005;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S70;s1_below_2005;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S70;s1_below_2005;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S70;s1_below_2005;regular_unleaded;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s01_below_10000
Volvo;S80;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volvo;S80;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S80;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S80;s4_2013_up;regular_unleaded;s04_300_400;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S80;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S80;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volvo;S80;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s05_40000_50000
Volvo;S80;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s3_10_15;s02_500_1000;s05_40000_50000
Volvo;S90;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S90;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S90;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
Volvo;S90;s4_2013_up;premium_unleaded__recommended_;s04_300_400;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Large;Sedan;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe;s4_2013_up;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s1_below_10;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;all_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Santa_Fe_Sport;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;S_4dr_SUV;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Lexus;SC_300;s1_below_2005;regular_unleaded;s03_200_300;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Midsize;Coupe;s1_below_10;s2_5_10;s01_below_500;s01_below_10000
Chrysler;Sebring;s2_2005_2009;flex_fuel__unleaded_E85_;s02_100_200;s4_6_8;AUTOMATIC;front_wheel_drive;s1_below_3;Midsize;Convertible;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;Sebring;s2_2005_2009;flex_fuel__unleaded_E85_;s02_100_200;s4_6_8;AUTOMATIC;front_wheel_drive;s1_below_3;Midsize;Convertible;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;Sebring;s3_2009_2013;flex_fuel__unleaded_E85_;s02_100_200;s4_6_8;AUTOMATIC;front_wheel_drive;s1_below_3;Midsize;Convertible;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s02_10000_20000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s02_10000_20000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s02_10000_20000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s02_10000_20000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;Sebring;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Chrysler;Sebring;s3_2009_2013;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
MercedesBenz;SL_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s08_70000_80000
MercedesBenz;SL_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s08_70000_80000
MercedesBenz;SLC_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
MercedesBenz;SLC_Class;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s3_10_15;s02_500_1000;s05_40000_50000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s05_40000_50000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s04_300_400;s4_6_8;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s06_50000_60000
MercedesBenz;SLK_Class;s4_2013_up;premium_unleaded__required_;s03_200_300;s3_4_6;AUTOMATIC;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s3_10_15;s02_500_1000;s05_40000_50000
Pontiac;Solstice;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__required_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;regular_unleaded;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Pontiac;Solstice;s2_2005_2009;premium_unleaded__recommended_;s02_100_200;s3_4_6;MANUAL;rear_wheel_drive;s1_below_3;Compact;Coupe;s2_10_15;s2_5_10;s01_below_500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s04_30000_40000
Hyundai;Sonata;s4_2013_up;regular_unleaded;s03_200_300;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s2_10_15;s2_5_10;s03_1000_1500;s03_20000_30000
Hyundai;Sonata_Hybrid;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s4_15_20;s03_1000_1500;s03_20000_30000
Hyundai;Sonata_Hybrid;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s4_15_20;s03_1000_1500;s03_20000_30000
Hyundai;Sonata_Hybrid;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s4_15_20;s03_1000_1500;s03_20000_30000
Hyundai;Sonata_Hybrid;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s2_3_up;Midsize;Sedan;s3_15_20;s4_15_20;s03_1000_1500;s03_20000_30000
